is_Date,day,month,year,first_in_paros,is_First
True,,,1941,False,False
True,0,,,True,False
True,0,,,True,False
True,31,12,,True,True
True,,,1941,False,False
True,,,1942,True,False
True,5,1,,True,True
True,-1,,,False,False
True,-1,,,True,False
True,6,1,,True,True
True,0,,,False,False
True,21,12,,False,False
True,1,1,,False,False
True,,12,,True,False
True,0,,,True,False
True,7,1,,True,True
True,0,,,False,False
True,0,,,False,False
True,0,,,True,False
True,-1,,,False,False
True,0,,,False,False
True,14,1,,True,True
True,0,,,True,False
True,-1,,,True,False
True,0,,,False,False
True,19,1,,True,True
True,,,1942,False,False
True,0,,,False,False
True,0,,,True,False
True,21,1,,True,True
True,27,1,,True,True
True,-1,,75,False,False
True,1,,,False,False
True,2,12,1941,True,False
True,,,1942,True,False
True,16,2,,True,True
True,-2,,,True,False
True,17,2,,True,True
True,4,1,,False,False
True,1,2,,False,False
True,0,,,False,False
True,,11,,False,False
True,19,2,,True,True
True,0,,,False,False
True,,,1970,False,False
True,0,,,False,False
True,0,2,1942,True,True
True,-1,,,False,False
True,,2,,False,False
True,-1,,,False,False
True,0,,,False,False
True,3,3,,True,True
True,-1,,,False,False
True,0,,,True,False
True,11,3,,True,True
True,28,3,,True,True
True,,2,,True,False
True,0,,,True,False
True,0,,,False,False
True,1,4,,True,True
True,,3,,True,True
True,,0,,True,False
True,,,10,True,False
True,0,,,True,False
True,,,100,False,False
True,-1,,,True,False
True,0,,,True,False
True,,,,True,False
True,,,,False,False
True,3,4,,True,True
True,0,,,False,False
True,-1,,,False,False
True,,12,,False,False
True,18,5,,True,True
True,20,5,,True,True
True,-1,,,True,False
True,22,6,1942,True,True
True,0,,1942,False,False
True,0,,,True,False
True,,,1942,True,False
True,22,6,1942,True,False
True,,,1943,True,False
True,7,1,,True,True
True,,10,,True,False
True,,1,,True,False
True,,0,,True,False
True,-1,,,True,False
True,9,1,,True,True
True,0,,,False,False
True,12,1,,True,True
True,,0,,False,False
True,-1,,,False,False
True,1,2,,True,False
True,,,1942,False,False
True,0,,,True,False
True,0,,,True,False
True,0,,,True,True
True,16,1,,True,True
True,-1,,,False,False
True,-1,,,False,False
True,18,1,,True,True
True,19,1,,True,True
True,-1,,,True,False
True,-1,,,True,False
True,21,1,,True,True
True,-1,,,False,False
True,,,20,True,False
False,,,,True,False
True,,,,True,False
True,,,,True,False
True,,,,True,False
True,25,1,,True,True
True,0,,,False,False
True,-2,,,False,False
True,-1,,,True,False
True,0,,,False,False
True,26,1,,True,True
True,-1,,,False,False
True,26,1,,False,False
True,27,1,,True,True
True,-1,,,False,False
True,0,,,True,False
True,1,2,,True,True
True,5,2,,True,True
True,19,12,,True,True
False,,,,True,False
True,21,12,,True,True
True,22,12,,True,True
True,,,1938,True,False
True,,,1950,True,True
True,,,1970,False,False
False,,,,False,False
True,,,1,True,False
True,,,,True,False
True,,,,False,False
True,0,,,True,False
True,1,,,True,False
True,0,,,True,False
True,,11,1991,True,False
False,,,,True,True
True,,,1989,False,False
True,,,1986,True,False
True,,,1939,False,False
True,,10,,True,False
True,,11,1986,False,False
True,,6,,True,False
True,,,1995,True,True
False,,,,True,True
True,,,1987,True,True
True,1,1,1988,True,False
True,,5,1987,True,False
True,,4,1987,True,True
True,,,1987,True,True
True,,,1957,True,False
True,,,1991,True,False
True,,,1988,True,False
True,,,1988,True,True
True,-1,,,False,False
True,,,1988,True,False
False,,,,True,False
True,,2,1917,False,False
True,,10,1917,True,True
True,,3,1918,False,False
False,,,,True,False
False,,,,False,False
True,,,1988,True,False
True,,,1991,True,False
True,,8,1941,False,False
True,,4,1991,True,True
True,,,1991,True,False
True,,,1991,True,False
True,,,1991,True,False
True,23,8,1991,False,False
True,-1,,,True,False
True,,,1996,False,False
True,,,1917,True,True
False,,,,False,False
True,,,1917,True,False
True,0,,,True,False
False,,,,True,False
False,,,,True,True
True,,,1929,True,True
False,,,,True,False
False,,,,True,True
True,,,1958,True,False
False,,,,True,True
True,,,1983,True,True
False,,,,True,True
False,,,,True,False
True,,6,1986,True,False
True,,8,1986,True,True
True,,,1986,True,True
True,,,1986,True,True
True,,,1988,True,False
True,,,1980,True,True
True,1,6,1985,True,False
True,1,1,1988,True,False
True,,10,1988,True,True
False,,,,True,False
True,,,1989,True,False
False,,,,True,True
True,,8,1991,True,False
True,0,,,False,False
True,,,1982,True,False
True,,,1987,False,False
True,,12,1986,True,True
False,,,,True,False
True,,,,True,False
True,,,1990,True,True
True,,7,1990,True,False
True,,10,1917,True,False
True,14,4,1988,True,True
True,,,,True,False
True,,4,1985,True,False
True,,6,1988,False,False
False,,,,False,False
False,,,,True,True
True,,,1987,True,True
True,,8,,False,False
True,,9,1939,False,False
True,,,1946,True,False
True,,,1992,True,False
True,,,1939,True,True
True,,,1939,True,False
True,,,1989,True,True
True,,,1939,True,False
True,17,8,1939,True,False
True,,,1926,False,False
True,15,8,,True,True
False,,,,True,False
True,,,1940,True,False
True,,,1941,False,False
True,0,,,False,False
True,23,8,,True,False
False,,,,False,False
True,23,8,,True,False
True,28,9,,False,False
True,23,8,,True,False
True,-1,,,True,False
True,,,1939,True,False
True,23,8,,True,False
True,28,9,,False,False
True,,,1940,False,False
True,,,1941,False,False
True,,,1940,True,False
True,,,1939,False,False
True,23,8,1939,True,False
True,23,8,,True,False
True,0,,,False,False
True,23,8,1989,True,True
True,,1,1983,True,False
True,,,1850,True,False
False,,,,True,False
True,,3,1989,True,True
True,,,1996,True,False
True,22,3,1989,True,False
True,22,2,1990,True,True
True,,,1943,True,False
True,23,2,1990,True,True
True,,,1982,True,True
True,,1,,True,False
True,1,,,True,False
True,,,1940,False,False
True,,,1956,True,False
True,,,1990,True,True
True,0,,,True,False
True,24,6,1987,True,False
True,,,1991,True,False
True,,,1986,True,False
False,,,,True,True
False,,,,True,False
True,1,,,True,False
True,,,1,True,False
True,,,1987,False,False
True,,3,1988,True,True
True,,10,1917,True,False
False,,,,True,True
True,15,1,1986,True,True
True,,,,False,False
True,,,,True,False
False,,,,True,True
True,,,1980,True,False
True,,,1987,True,False
True,,,1988,True,False
True,,,,False,False
False,,,,True,False
True,,,1989,True,False
True,,6,1989,True,False
True,,,1989,False,False
False,,,,True,False
True,,,1989,True,True
True,13,2,1990,True,False
True,12,8,1970,True,False
True,,,1990,True,True
False,,,,True,False
True,,,1990,True,True
True,10,2,1990,True,False
True,12,2,1990,True,False
True,10,2,,True,False
True,12,2,1990,True,False
True,18,4,1990,True,False
True,1,,,True,False
True,,,1987,True,False
True,5,5,1990,True,False
True,,,1937,True,False
True,,,1990,True,False
True,11,6,1990,True,False
True,,,1990,True,False
True,9,11,1989,True,True
False,,,,True,False
True,,,1990,True,False
True,30,3,1990,True,False
True,,,1990,True,False
True,,,1979,True,False
True,,,1979,True,False
False,,,,False,False
True,,,1992,True,False
True,12,9,,True,True
True,1,,,True,False
True,,,1999,True,False
True,,,1988,True,False
True,,,1975,True,False
False,,,,True,False
True,,,1988,True,True
True,0,,,True,False
True,,,1988,False,False
True,-1,,,True,False
True,0,,,False,False
True,,,,True,False
True,,,,True,True
False,,,,True,False
False,,,,True,True
False,,,,True,False
True,,,1980,True,True
True,,,1985,True,True
True,,,1986,True,True
True,,,1986,True,False
True,,,1986,True,False
True,,,1985,True,True
True,,,1,True,False
True,,,1,True,False
True,,,1988,False,False
False,,,,True,False
True,,,1988,True,False
True,,,1988,True,True
True,,,1989,True,True
False,,,,True,False
True,,,1988,True,False
True,,,1989,True,True
True,,3,1990,False,False
True,3,3,1990,False,False
True,,,1968,True,False
True,,2,1989,True,True
True,11,3,,False,False
True,,,1989,True,False
True,,,1989,True,False
True,,,0,False,False
True,,,1989,True,False
True,,,1989,True,False
True,,,1989,True,False
True,,,1998,True,False
True,,,1998,False,False
True,,,1989,False,False
True,,,1979,True,False
True,,,1988,False,False
True,,,1989,False,False
True,,,1989,True,True
True,2,7,1990,True,False
True,23,8,1990,True,True
True,19,6,1990,False,False
True,,12,1978,True,False
True,24,11,1990,True,True
True,22,8,1991,True,True
True,,10,0,True,False
True,25,12,1991,False,False
True,,,2011,True,False
True,-1,,,True,True
True,1,10,1950,True,False
True,,,-1,True,False
True,,,,True,False
True,,,,False,False
True,,,,False,False
True,,,,True,False
True,,,,False,False
False,,,,True,False
True,0,,50,True,False
True,0,,,False,False
True,11,10,,False,False
True,,,1950,True,False
False,,,,True,False
True,1,,,True,False
True,,,1950,True,False
True,,,,True,False
True,,,,True,False
True,,,,False,False
True,,,,False,False
False,,,,False,False
True,,,,False,False
True,,,,True,False
True,,,1950,True,False
True,25,6,1912,True,True
False,,,,True,False
True,21,6,,True,True
True,-1,,,True,False
True,0,,,True,False
True,26,6,,True,True
True,0,,,True,False
True,2,7,,True,True
True,4,7,,True,True
True,7,7,,True,True
True,0,,,True,False
True,9,7,,True,True
True,-1,,,True,False
True,11,7,,True,True
True,-1,,,True,False
True,-1,,,True,False
True,0,,,False,False
True,-1,,,True,False
True,14,7,,True,True
True,-1,,,True,False
True,,,1,False,False
True,18,7,,True,True
True,-1,,,True,False
True,20,7,,True,True
True,,,1914,False,False
True,,,1812,True,False
True,26,7,,True,True
True,,,1914,False,False
True,-1,,,True,False
True,-1,,,True,False
True,28,7,,True,True
True,,,1914,False,False
True,-1,,,True,False
True,-1,,,False,False
True,0,,,False,False
True,29,7,,True,True
True,,,1914,False,False
True,0,,,True,False
True,1,8,1914,True,True
True,0,,,True,False
True,4,8,1914,True,True
True,-1,,,True,False
True,7,8,1914,True,True
True,9,8,1914,True,True
True,11,8,1914,True,True
True,0,,,True,False
True,12,8,1914,True,True
True,13,8,1914,True,True
True,17,8,1914,True,True
True,0,,,True,False
True,23,8,1914,True,True
True,24,8,1914,True,True
True,0,,,True,False
True,0,,,False,False
True,0,,,True,False
True,27,8,1914,True,True
True,-1,,,True,False
True,-1,,,True,False
True,28,8,1914,True,True
True,0,,,True,False
True,14,9,1914,True,True
True,25,9,1914,True,True
True,0,,,True,False
True,16,10,1914,True,True
True,17,10,1914,True,True
True,0,,,True,False
True,0,,,True,False
True,18,10,1914,True,True
True,0,,,True,False
True,19,10,1914,True,True
True,0,,,True,False
True,1,12,1914,True,True
True,0,,,True,False
True,3,12,1914,True,True
True,4,12,1914,True,True
True,8,12,1914,True,True
True,0,,,True,False
True,-1,,,True,False
True,0,,,True,False
True,27,9,,True,True
True,,,1915,False,False
True,1,,,True,False
True,11,10,1915,True,True
True,0,,,True,False
True,3,11,1915,True,True
True,-1,,,True,False
True,10,11,1915,True,True
True,0,,,True,False
True,30,11,1915,True,True
True,0,,,True,False
True,0,,,False,False
True,0,,,False,False
True,0,,,False,False
True,27,2,,True,True
True,,,1916,False,False
True,0,,,True,False
True,11,3,1916,True,True
True,1,,,True,False
True,0,,,False,False
True,23,3,1916,True,True
True,5,7,1916,True,True
False,,,,True,False
True,0,,,True,True
True,-1,,,False,False
True,16,6,,True,True
True,0,,,False,False
True,0,,,True,False
True,0,,,False,False
True,1,,,True,False
True,0,,,True,False
True,0,,,True,True
True,0,,,True,False
True,,,,True,True
True,0,,,True,True
True,,,,True,True
True,,,,False,False
True,0,,,True,False
True,,,,True,True
True,0,,,True,True
True,1,,,True,False
True,1,,,False,False
True,,9,1952,True,True
True,,,1979,True,True
True,1,,,True,True
True,,5,1985,True,False
True,,,,True,False
True,,,,False,False
True,,,,False,False
True,,12,,True,False
True,,12,,True,True
True,,,1941,True,True
True,,8,,True,True
True,,9,,True,False
True,1,,,True,True
True,11,11,,True,True
True,1,,,True,True
True,,,1990,True,True
True,1,,,True,True
True,0,,91,True,True
True,,1,1988,True,True
True,,5,1988,True,False
True,,9,1988,True,False
True,,11,1988,False,False
True,0,,,True,True
True,,1,1993,True,False
True,,9,,False,False
True,1,,,False,False
True,0,,,True,False
True,0,,,True,True
False,,,,False,False
True,,,1982,True,False
False,,,,True,False
True,,2,,True,True
True,0,,,True,False
True,1,,,True,True
True,10,7,,True,True
True,,7,,True,False
True,,,1977,True,False
True,0,,,True,False
False,,,,True,True
True,1,,,True,False
True,,,1969,True,True
True,0,,,True,False
True,,9,1990,False,False
True,,,2000,False,False
True,,8,1991,True,False
True,,1,1989,True,False
True,,8,1991,True,True
True,,10,1993,False,False
True,,6,1989,True,True
True,,6,1989,True,True
True,9,4,1989,True,True
False,,,,True,True
True,18,3,,False,False
True,,4,,True,True
True,9,4,,True,True
True,0,,,True,True
True,-1,,,True,False
True,1,,,True,True
True,,11,,True,True
True,,3,1991,False,False
True,,4,1991,False,False
True,,5,1991,False,False
True,12,6,1990,True,True
True,,,2000,True,True
True,16,10,1989,True,False
True,,,1940,True,False
True,,,,True,False
True,,3,1939,False,False
True,,,1945,False,False
True,0,,,True,False
True,26,4,1990,True,True
True,1,,,True,False
True,26,4,1990,True,True
True,24,5,1991,True,True
True,,3,,False,False
True,,3,,True,False
True,,12,1947,True,True
True,14,12,1947,False,False
True,,,1,True,True
True,,12,,True,False
False,,,,True,True
True,5,8,,True,True
True,27,10,,True,False
True,,,1900,True,False
True,19,11,1937,False,False
True,19,3,1957,True,False
True,,,1892,True,False
True,25,10,1937,False,False
True,1,10,1957,False,False
True,,,1894,True,False
True,29,12,1937,False,False
True,6,9,1957,False,False
True,,,1894,True,False
True,19,3,1957,False,False
True,,,1895,True,False
True,6,11,1937,False,False
True,6,9,1957,False,False
True,,,1891,True,False
True,29,12,1937,False,False
True,6,9,1957,True,False
True,,3,1989,True,True
True,,3,1991,False,False
True,,12,1990,True,False
True,,5,1990,True,True
True,0,,,True,False
True,,12,1988,True,True
True,,,1942,True,False
True,,5,1944,True,True
True,,,,True,True
True,0,,,True,False
True,,2,1992,True,True
True,0,,,True,True
True,,,1961,True,True
True,1,,,True,False
True,,,1930,True,False
True,,,3,True,False
True,,,1940,False,False
True,,,1937,False,False
True,,,1958,True,False
True,1,,,True,True
True,1,,,False,False
True,,,2,True,True
True,1,,,True,False
True,,7,1990,True,False
True,0,,,True,True
True,,11,,True,True
True,,4,1991,True,False
True,,8,,False,False
True,,,1977,True,True
True,,11,,True,False
True,,5,1991,True,True
True,,6,,True,True
True,1,,,True,False
True,,7,1991,True,True
True,1,7,1991,True,False
True,4,7,1991,True,False
True,26,7,1991,True,False
True,8,7,1991,True,False
True,11,7,1991,True,False
True,2,7,1991,True,False
True,24,7,1991,True,False
True,10,7,1991,True,False
False,,,,True,False
True,29,1,1991,True,True
True,19,8,,True,True
True,19,8,1950,True,True
True,20,8,,True,True
True,20,8,,True,True
True,21,8,,True,False
True,23,8,,True,True
True,,11,,False,False
True,-1,,,True,False
True,0,,,False,False
True,,,1965,True,True
True,14,11,1991,True,True
True,,2,1993,True,False
True,,,1945,False,False
True,6,12,1991,True,True
True,,12,1991,True,True
True,,6,1992,True,True
True,11,12,1994,True,True
True,,,1944,True,True
True,,,1946,True,True
True,,,1947,False,False
True,20,3,1947,True,True
True,,2,1947,True,True
True,1,3,,False,False
True,,,1946,True,False
True,,,1946,False,False
True,17,8,1937,True,False
True,23,2,1944,True,True
True,,4,1951,True,True
True,3,5,1951,True,True
True,,,1949,True,True
False,,,,True,False
True,,4,1950,True,True
True,,4,1951,True,True
True,,,1953,True,True
False,,,,True,False
True,,,1960,True,True
True,,,1918,True,True
True,,,1,False,False
True,,,1921,True,False
True,18,3,1921,True,False
True,,8,1920,True,False
True,,,1939,True,False
True,,,1944,True,False
True,,,1,True,True
True,,,1921,True,True
False,,,,True,False
True,19,9,2025,True,True
True,,,1930,True,True
False,,,,False,False
True,,,2,True,False
True,0,,,True,True
True,1,,,False,False
True,,,1950,True,True
True,31,3,1951,True,False
True,,7,1956,True,True
True,,2,1950,True,False
True,0,,,True,True
True,,,1944,True,False
True,,,1989,True,False
True,,,2002,False,False
True,,,1990,True,True
True,,,1970,True,True
True,,,1980,True,True
True,,,1989,True,False
True,,9,,True,True
True,,11,1990,True,True
True,1,,,True,False
True,,8,,True,True
True,0,,,True,True
True,0,,,True,True
True,1,,,False,False
True,,11,,True,False
True,,10,1991,True,True
True,,11,,False,False
True,,10,,True,True
True,,1,,False,False
True,1,11,,True,False
True,,12,,False,False
True,,11,,True,True
True,0,,,True,True
False,,,,True,False
True,,,1990,True,True
True,,4,1992,True,True
True,0,,,False,False
True,-1,,,True,False
True,0,,,False,False
True,,11,,True,True
True,,5,1992,True,True
True,,8,,True,True
True,,4,,True,True
False,,,,True,False
True,,12,1991,True,True
True,,1,,False,False
True,,,35,True,True
True,,,1980,False,False
True,,,1980,True,False
True,,,,True,True
True,,,1945,True,False
True,,,1945,True,True
True,5,9,1905,False,False
True,,,1956,True,False
True,,,1972,True,False
True,,10,1991,True,True
True,1,,,True,True
True,,,1988,True,True
True,15,11,1991,True,False
False,,,,True,True
True,-1,,,False,False
False,,,,False,False
True,0,,,True,True
True,,3,2003,True,False
False,,,,True,True
True,,,2020,False,False
True,,,2005,True,True
True,,,2006,True,True
True,0,,,True,False
True,20,10,2008,True,True
True,0,,,False,False
True,0,,,True,False
True,22,11,1974,True,True
True,3,1,1975,True,False
True,,12,1974,True,False
False,,,,True,False
True,,1,1975,True,False
True,22,11,1974,False,False
True,,12,,True,True
True,,4,1989,True,True
True,,6,1990,True,True
True,0,,,True,True
True,,,1991,True,True
True,,1,1992,True,True
True,,,1990,True,False
True,1,,,True,True
True,,,2006,True,True
True,,,2000,True,True
True,,,6,True,True
True,,,,True,False
True,,,1980,True,True
True,,,,True,True
True,0,,,True,False
True,1,,,True,False
True,,,14,False,False
True,,,,True,False
True,0,,,True,True
True,,,1989,False,False
True,,12,1991,True,True
True,27,12,,True,True
True,0,,,True,True
True,1,,,True,True
True,-2,,,True,True
True,-1,,,False,False
True,0,,,False,False
True,,,1992,True,True
True,,12,1992,True,True
True,,12,1992,True,False
True,,11,,True,True
True,,12,,True,True
True,,12,,True,False
True,,11,1992,True,False
True,,,2002,True,False
True,18,2,1993,True,True
True,,,1945,True,False
True,20,3,1993,True,True
True,21,9,1993,True,True
True,,,,True,False
True,,,1998,True,True
True,4,10,1993,False,False
True,3,11,1998,True,True
True,,7,,True,True
False,,,,False,False
True,,8,1991,True,True
True,,10,1993,True,False
True,,11,,True,True
True,,,,True,False
True,,,2003,False,False
True,1,,,True,False
True,0,,,True,True
True,,,1991,True,True
True,,8,,True,True
True,,9,,True,True
True,3,10,,True,False
True,,10,,True,True
True,,10,1941,True,False
True,4,10,,True,True
True,3,10,,True,False
True,,,1976,True,True
True,,1,2010,True,True
True,,10,1995,True,True
True,,4,1996,True,False
True,0,,,True,True
True,,,1993,True,True
True,,,1989,True,False
True,,,1980,True,True
True,,,2003,True,True
True,1,,,True,False
True,,1,1979,True,True
True,,3,1980,True,True
True,,,1980,True,False
True,,,1993,True,False
True,,,2000,True,True
True,,,2000,True,False
True,,,2003,True,True
True,,6,,True,True
True,,5,1997,False,False
True,,10,,False,False
False,,,,True,True
True,,,2001,True,True
True,3,11,1999,True,False
True,,,1993,False,False
True,,7,1998,True,False
True,,,1975,True,True
True,,,1977,True,False
True,,,1941,True,True
True,31,12,1995,True,True
False,,,,False,False
True,23,2,1998,True,True
True,,5,,True,True
True,,7,,True,False
True,3,7,1998,True,True
True,3,7,,True,True
True,,7,1998,True,True
True,,7,1940,True,True
True,,12,2000,True,True
True,,,2001,True,True
False,,,,True,False
True,,,2001,True,True
True,,,2005,False,False
True,,,1981,True,True
False,,,,False,False
True,,,2002,True,False
True,11,9,2001,True,True
True,9,4,2004,False,False
True,0,,,False,False
True,,,1945,False,False
True,,,,True,True
True,,,1998,False,False
True,,,,True,False
True,,,1828,True,False
True,,5,2007,True,True
True,,6,,False,False
True,,,1951,True,False
True,,,,True,True
True,,,2009,False,False
True,11,5,2009,True,False
True,,6,,True,True
False,,,,True,False
True,0,,,True,False
True,,,2020,False,False
True,1,,,True,False
True,,,,True,False
True,0,,,True,True
True,,,1930,True,True
True,,,,False,False
True,,2,2010,True,True
True,0,,,True,False
True,0,,,False,False
True,,,1933,False,False
True,,,1931,False,False
True,,,1910,False,False
True,,,1900,False,False
True,,2,2008,True,True
True,,,20,True,False
True,,,2002,True,False
True,,,1989,True,False
True,,,2050,True,False
True,1,,,True,True
True,0,,,True,False
True,,,2012,True,False
True,0,,,True,False
True,0,,,True,True
True,1,,,False,False
True,1,,,True,True
True,1,,,True,False
True,1,,,False,False
True,,,2013,True,False
True,,,4,True,True
True,,,1689,True,False
True,-1,,,True,False
True,0,,,False,False
True,0,,,True,True
False,,,,True,True
True,0,,,True,False
True,,4,1922,True,True
True,3,7,1926,True,False
True,,,1916,True,True
True,,9,,True,False
True,,,1911,True,False
True,,12,1917,True,True
True,,,1918,False,False
True,10,8,,True,False
True,,,2,True,True
True,,,1923,False,False
True,,,1924,True,True
True,,,1928,True,False
True,,,1930,True,False
True,,,1959,True,True
True,,,30,False,False
True,,,1920,True,False
True,11,6,2021,True,False
True,,,1920,True,True
True,,,1922,True,True
True,,,1941,False,False
True,,,1938,True,False
True,0,,,True,True
True,,,5,True,False
True,,,2008,True,True
True,,,1999,False,False
True,0,,,True,True
True,,,-1,True,True
True,,,,True,True
False,,,,True,False
True,,,1990,True,False
True,,,1959,True,False
True,15,1,1960,False,False
True,,,1964,False,False
False,,,,True,False
True,,,1986,True,False
True,,,1977,True,False
True,,,1978,False,False
True,,,1977,True,False
True,,,1978,False,False
False,,,,True,False
True,,,1975,False,False
True,,,1985,False,False
True,,,1983,True,False
True,,,1983,False,False
True,29,10,1986,True,False
True,,,1,True,False
True,,,1985,True,False
True,24,3,1988,True,True
True,,,,True,False
True,6,10,1990,True,False
False,,,,True,True
False,,,,True,True
True,,,1990,True,True
True,,8,1991,True,True
True,,1,,True,True
False,,,,True,True
True,,11,1988,True,False
False,,,,True,True
True,-1,,,True,True
True,,,2020,True,False
True,,,1980,True,True
True,,,1918,True,True
False,,,,True,True
True,,,1917,False,False
True,,,,True,False
True,,,1779,True,False
True,,,1783,False,False
True,,,0,False,False
True,,,1789,False,False
True,,,1795,False,False
False,,,,True,True
False,,,,True,True
True,,,1951,True,False
True,0,,,True,True
True,0,,,True,False
True,0,,,True,False
False,,,,True,True
True,,,,True,True
True,0,,,True,False
True,,,1810,True,True
True,,,1812,False,False
True,28,7,1776,True,False
True,,,1783,False,False
True,,,1791,False,False
True,,,1795,False,False
True,,,1798,False,False
False,,,,False,False
True,,,1804,True,False
True,,5,,True,False
True,,,1784,True,False
True,,,1805,False,False
True,,,1,True,False
True,,4,,False,False
True,,,1805,True,False
False,,,,True,False
True,,9,1806,True,False
True,,,1808,True,False
False,,,,False,False
True,,,1809,True,True
True,,,1798,True,True
True,,,1795,True,False
True,,,1798,False,False
True,,,1801,False,False
True,,,1802,True,True
False,,,,True,True
True,19,4,,True,True
True,20,4,,True,True
True,24,4,,True,True
True,2,,,True,True
True,1,6,,True,True
True,,,,True,False
False,,,,True,True
True,,,1628,False,False
True,,6,,True,False
True,20,,,True,False
True,,,1727,True,True
True,22,6,,True,True
True,22,6,,False,False
True,29,6,,True,True
True,30,6,,True,True
True,1,7,,True,True
True,2,7,,True,True
True,3,7,,True,True
True,4,7,,True,True
True,5,7,,True,True
True,6,7,,True,True
True,7,7,,True,True
True,8,7,,True,True
True,9,7,,True,True
True,,,-160,True,False
True,,,3,True,False
True,10,7,,True,True
True,11,7,,True,True
True,12,7,,True,True
True,13,7,,True,True
True,,,,True,False
True,14,7,,True,True
True,15,7,,True,True
True,16,7,,True,True
True,17,7,,True,True
True,,,,True,True
True,19,7,,True,True
True,20,7,,True,True
True,21,7,,True,True
True,22,7,,True,True
True,23,7,,True,True
True,24,7,,True,True
True,25,7,,True,True
True,,,2000,True,False
True,,,,True,False
True,26,7,,True,True
True,27,7,,True,True
True,28,7,,True,True
True,29,7,,True,True
True,30,7,,True,True
True,31,7,,True,True
True,1,8,,True,True
True,-1,,,False,False
True,0,,,False,False
True,2,8,,True,True
True,3,8,,True,True
True,-1,,,False,False
True,4,8,,True,True
True,5,8,,True,True
True,6,8,,True,True
True,7,8,,True,True
True,,,1769,True,False
True,8,8,,True,True
True,9,8,,True,True
True,10,8,,True,True
True,,,1,True,False
True,11,8,,True,True
True,12,8,,True,True
True,21,8,,True,True
True,23,8,,True,True
True,,,1786,False,False
True,1,,,False,False
True,24,8,,True,True
True,25,8,,True,True
True,26,8,,True,True
True,28,8,,True,True
True,29,8,,True,True
True,30,8,,True,True
True,,,1872,True,False
True,16,,,False,False
True,5,9,,True,True
True,,,1784,True,False
True,,9,,True,False
False,,,,False,False
True,,11,,False,False
True,,,,False,False
True,6,9,,True,True
True,7,9,,True,True
True,8,9,,True,True
True,-1,,,False,False
True,9,9,,True,True
True,12,9,,True,True
True,13,9,,True,True
True,,,,False,False
True,14,9,,True,True
True,15,9,,True,True
True,17,9,,True,True
True,21,9,,True,True
True,25,9,,True,True
True,26,9,,True,True
True,27,9,,True,True
True,28,9,,True,True
True,29,9,,True,True
True,30,9,,True,True
True,1,10,,True,True
True,5,10,,True,True
True,12,10,,True,True
True,,,1796,False,False
True,13,10,,True,True
True,14,10,,True,True
True,15,10,,True,True
True,16,10,,True,True
True,17,10,,True,True
True,18,10,,True,True
True,19,10,,True,True
True,20,10,,True,True
True,21,10,,True,True
False,,,,False,False
True,22,10,,True,True
True,23,10,,True,True
True,24,10,,True,True
True,25,10,,True,True
True,26,10,,True,True
True,27,10,,True,True
True,28,10,,True,True
True,29,10,,True,True
True,30,10,,True,True
True,31,10,,True,True
True,1,11,,True,True
True,,,-1,True,False
True,,,1,False,False
False,,,,False,False
True,,,-1,False,False
True,,,1,False,False
True,,5,,False,False
True,20,6,,False,False
True,7,11,,True,True
False,,,,True,False
True,16,11,,True,True
True,19,11,,True,True
True,0,,,False,False
True,20,11,,True,True
True,8,12,,True,True
True,0,,,False,False
True,18,12,,True,True
True,30,12,,True,True
True,,,,True,False
True,,,1803,True,True
True,15,1,,True,True
True,9,2,,True,True
True,27,2,,True,True
True,28,2,,True,True
True,1,3,,True,True
True,2,3,,True,True
True,3,3,,True,True
True,4,3,,True,True
True,6,3,,True,True
True,8,3,,True,True
True,19,3,,True,True
True,20,3,,True,True
True,28,3,,True,True
True,,,,False,False
True,29,3,,True,True
True,0,,,False,False
True,30,3,,True,True
True,31,3,,True,True
True,1,4,,True,True
True,2,4,,True,True
True,3,4,,True,True
True,4,4,,True,True
True,8,4,,True,True
True,-1,,,False,False
True,10,4,,True,True
True,,5,1799,True,False
True,,8,,False,False
True,19,4,,True,True
True,0,,,True,False
True,20,4,,True,True
True,23,4,,True,True
True,24,4,,True,True
True,25,4,,True,True
True,3,5,,True,True
True,12,5,,True,True
True,0,,,False,False
True,13,5,,True,True
False,,,,False,False
True,17,5,,True,True
True,24,5,,True,True
True,30,5,,True,True
True,13,6,,True,True
True,17,6,,True,True
True,0,,,False,False
True,18,6,,True,True
True,19,6,,True,True
True,25,6,,True,True
True,27,6,,True,True
True,29,6,,True,True
True,30,6,,True,True
True,1,7,,True,True
True,2,7,,True,True
True,3,7,,True,True
True,4,7,,True,True
True,5,7,,True,True
True,6,7,,True,True
True,7,7,,True,True
True,8,7,,True,True
True,9,7,,True,True
True,10,7,,True,True
True,11,7,,True,True
True,12,7,,True,True
True,13,7,,True,True
True,14,7,,True,True
False,,,,True,True
True,17,7,,True,True
True,18,7,,True,True
True,19,7,,True,True
True,20,7,,True,True
True,21,7,,True,True
True,22,7,,True,True
True,23,7,,True,True
True,24,7,,True,True
True,25,7,,True,True
True,26,7,,True,True
True,-1,,,False,False
True,0,,,False,False
True,27,7,,True,True
True,28,7,,True,True
True,29,7,,True,True
False,,,,False,False
False,,,,False,False
True,30,7,,True,True
True,31,7,,True,True
True,1,8,,True,True
True,2,8,,True,True
True,3,8,,True,True
True,4,8,,True,True
True,5,8,,True,True
